Address,Type,Access,Name,Unit,Description
11768,float,RD/WR,_WH_V_T3[4],Wh,"Real energy L1..L3, consumed, rate 3"
11770,float,RD/WR,_WH_V_T3[5],Wh,"Real energy L1..L4, consumed, rate 3"
11772,float,RD/WR,_WH_V_T4[0],Wh,"Real energy L1, consumed, rate 4"
11774,float,RD/WR,_WH_V_T4[1],Wh,"Real energy L2, consumed, rate 4"
11776,float,RD/WR,_WH_V_T4[2],Wh,"Real energy L3, consumed, rate 4"
11778,float,RD/WR,_WH_V_T4[3],Wh,"Real energy L4, consumed, rate 4"
11780,float,RD/WR,_WH_V_T4[4],Wh,"Real energy L1..L3, consumed, rate 4"
11782,float,RD/WR,_WH_V_T4[5],Wh,"Real energy L1..L4, consumed, rate 4"
11784,float,RD/WR,_WH_Z_T3[0],Wh,"Real energy L1, delivered, rate 3"
11786,float,RD/WR,_WH_Z_T3[1],Wh,"Real energy L2, delivered, rate 3"
11788,float,RD/WR,_WH_Z_T3[2],Wh,"Real energy L3, delivered, rate 3"
11790,float,RD/WR,_WH_Z_T3[3],Wh,"Real energy L4, delivered, rate 3"
11792,float,RD/WR,_WH_Z_T3[4],Wh,"Real energy L1..L3, delivered, rate 3"
11794,float,RD/WR,_WH_Z_T3[5],Wh,"Real energy L1..L4, delivered, rate 3"
11796,float,RD/WR,_WH_Z_T4[0],Wh,"Real energy L1, delivered, rate 4"
11798,float,RD/WR,_WH_Z_T4[1],Wh,"Real energy L2, delivered, rate 4"
11800,float,RD/WR,_WH_Z_T4[2],Wh,"Real energy L3, delivered, rate 4"
11802,float,RD/WR,_WH_Z_T4[3],Wh,"Real energy L4, delivered, rate 4"
11804,float,RD/WR,_WH_Z_T4[4],Wh,"Real energy L1..L3, delivered, rate 4"
11806,float,RD/WR,_WH_Z_T4[5],Wh,"Real energy L1..L4, delivered, rate 4"
12024,int,RD,_AKT_EVT_CNT[0],-,Only for internal use
12026,int,RD,_AKT_EVT_CNT[1],-,Only for internal use
12028,int,RD,_AKT_EVT_CNT[2],-,Only for internal use
12030,int,RD,_AKT_EVT_CNT[3],-,Only for internal use
12032,int,RD,_AKT_EVT_CNT[4],-,Only for internal use
12034,int,RD,_AKT_EVT_CNT[5],-,Only for internal use
12036,int,RD,_AKT_EVT_CNT[6],-,Only for internal use
12038,int,RD,_AKT_EVT_CNT[7],-,Only for internal use
13815,short,RD/WR,_COMP_DIFF_DEV_CNT0,s,Only for internal use
13872,short,RD/WR,_COMP_DIFF_DEV_CNT1,s,Only for internal use
