Address,Type,Access,Name,Unit,Description
4383,float,RD/WR,_SLN_AVG[0],VA,"Mean value, apparent power L1"
4385,float,RD/WR,_SLN_AVG[1],VA,"Mean value, apparent power L2"
4387,float,RD/WR,_SLN_AVG[2],VA,"Mean value, apparent power L3"
4389,float,RD/WR,_SLN_AVG[3],VA,"Mean value, apparent power L4"
4391,float,RD/WR,_I_SUM3_AVG,A,"Mean value, vector sum; IN = I1 + I2 + I3"
4393,float,RD/WR,_I_SUM_AVG,A,"Mean value, vector sum; I1 + I2 + I3 + I4"
4395,float,RD/WR,_S_SUM3_AVG,VA,"Mean value, sum; S = S1 + S2 + S3"
4397,float,RD/WR,_S_SUM_AVG,VA,"Mean value, sum; S = S1 + S2 + S3 + S4"
4399,float,RD/WR,_THD_IL_AVG[0],%,"Mean value, harmonic, THD, I L1"
4401,float,RD/WR,_THD_IL_AVG[1],%,"Mean value, harmonic, THD, I L2"
4403,float,RD/WR,_THD_IL_AVG[2],%,"Mean value, harmonic, THD, I L3"
4405,float,RD/WR,_THD_IL_AVG[3],%,"Mean value, harmonic, THD, I L4"
4407,float,RD/WR,_ZHD_IL_AVG[0],%,"Mean value, interharmonics, ZHD, I, L1"
4409,float,RD/WR,_ZHD_IL_AVG[1],%,"Mean value, interharmonics, ZHD, I, L2"
4411,float,RD/WR,_ZHD_IL_AVG[2],%,"Mean value, interharmonics, ZHD, I, L3"
4413,float,RD/WR,_ZHD_IL_AVG[3],%,"Mean value, interharmonics, ZHD, I, L4"
4415,float,RD/WR,_ILN_CF_AVG[0],-,"Mean value, crest factor, I L1"
4417,float,RD/WR,_ILN_CF_AVG[1],-,"Mean value, crest factor, I L2"
4419,float,RD/WR,_ILN_CF_AVG[2],-,"Mean value, crest factor, I L3"
4421,float,RD/WR,_ILN_CF_AVG[3],-,"Mean value, crest factor, I L4"
4423,float,RD/WR,_IN_AVG,A,"Mean value, zero sequence, current"
4425,float,RD/WR,_IM_AVG,A,"Mean value, positive sequence, current"
4427,float,RD/WR,_IG_AVG,A,"Mean value, negative sequence, current"
4429,float,RD/WR,_I_SYM_AVG,%,"Mean value, unsymmetrical, current"
4431,float,RD/WR,_ILN_OVER_AVG[0],%,"Mean value, over difference, I L1"
4433,float,RD/WR,_ILN_OVER_AVG[1],%,"Mean value, over difference, I L2"
4435,float,RD/WR,_ILN_OVER_AVG[2],%,"Mean value, over difference, I L3"
4437,float,RD/WR,_ILN_OVER_AVG[3],%,"Mean value, over difference, I L4"
4439,float,RD/WR,_ILN_UNDER_AVG[0],%,"Mean value, under difference, I L1"
4441,float,RD/WR,_ILN_UNDER_AVG[1],%,"Mean value, under difference, I L2"
4443,float,RD/WR,_ILN_UNDER_AVG[2],%,"Mean value, under difference, I L3"
4445,float,RD/WR,_ILN_UNDER_AVG[3],%,"Mean value, under difference, I L4"
4447,float,RD/WR,_ILN_NEG_PEAK_AVG[0],A,"Mean value, peak value negative, I L1"
4449,float,RD/WR,_ILN_NEG_PEAK_AVG[1],A,"Mean value, peak value negative, I L2"
4451,float,RD/WR,_ILN_NEG_PEAK_AVG[2],A,"Mean value, peak value negative, I L3"
4453,float,RD/WR,_ILN_NEG_PEAK_AVG[3],A,"Mean value, peak value negative, I L4"
4455,float,RD/WR,_ILN_POS_PEAK_AVG[0],A,"Mean value, peak value positive, I L1"
4457,float,RD/WR,_ILN_POS_PEAK_AVG[1],A,"Mean value, peak value positive, I L2"
4459,float,RD/WR,_ILN_POS_PEAK_AVG[2],A,"Mean value, peak value positive, I L3"
4461,float,RD/WR,_ILN_POS_PEAK_AVG[3],A,"Mean value, peak value positive, I L4"
4463,float,RD/WR,_ILN_PEAK_PEAK_AVG[0],A,"Mean value, peak-peak value, I L1"
4465,float,RD/WR,_ILN_PEAK_PEAK_AVG[1],A,"Mean value, peak-peak value, I L2"
4467,float,RD/WR,_ILN_PEAK_PEAK_AVG[2],A,"Mean value, peak-peak value, I L3"
4469,float,RD/WR,_ILN_PEAK_PEAK_AVG[3],A,"Mean value, peak-peak value, I L4"
4471,float,RD/WR,_FLI_PF5_AVG[0],-,"Mean value, current flicker Pf5, L1-N"
4473,float,RD/WR,_FLI_PF5_AVG[1],-,"Mean value, current flicker Pf5, L2-N"
4475,float,RD/WR,_FLI_PF5_AVG[2],-,"Mean value, current flicker Pf5, L3-N"
4477,float,RD/WR,_FLI_PF5_AVG[3],-,"Mean value, current flicker Pf5, L4-N"
4479,float,RD/WR,_FLI_ST_AVG[0],-,
4481,float,RD/WR,_FLI_ST_AVG[1],-,
4483,float,RD/WR,_FLI_ST_AVG[2],-,
4485,float,RD/WR,_FLI_ST_AVG[3],-,
4487,float,RD/WR,_FLI_LT_AVG[0],-,
4489,float,RD/WR,_FLI_LT_AVG[1],-,
4491,float,RD/WR,_FLI_LT_AVG[2],-,
4493,float,RD/WR,_FLI_LT_AVG[3],-,
4495,float,RD/WR,_IRC_AVG[0],A,"Mean value, ripple control signal, I L1"
4497,float,RD/WR,_IRC_AVG[1],A,"Mean value, ripple control signal, I L2"
4499,float,RD/WR,_IRC_AVG[2],A,"Mean value, ripple control signal, I L3"
4501,float,RD/WR,_IRC_AVG[3],A,"Mean value, ripple control signal, I L4"
4503,float,RD/WR,_ULL_RC_AVG[0],V,"Mean value, ripple control signal, U L1-L2, (61000-4-30)"
4505,float,RD/WR,_ULL_RC_AVG[1],V,"Mean value, ripple control signal, U L2-L3, (61000-4-30"
4507,float,RD/WR,_ULL_RC_AVG[2],V,"Mean value, ripple control signal, U L3-L1, (61000-4-30"
4519,float,RD/WR,_PFLN_AVG[0],%,"Mean value, power factor; L1"
4521,float,RD/WR,_PFLN_AVG[1],%,"Mean value, power factor; L2"
4523,float,RD/WR,_PFLN_AVG[2],%,"Mean value, power factor; L3"
4525,float,RD/WR,_PFLN_AVG[3],%,"Mean value, power factor; L4"
4527,float,RD/WR,_DLN_AVG[0],var,"Mean value, distortion power factor; L1"
4529,float,RD/WR,_DLN_AVG[1],var,"Mean value, distortion power factor; L2"
4531,float,RD/WR,_DLN_AVG[2],var,"Mean value, distortion power factor; L3"
4533,float,RD/WR,_DLN_AVG[3],var,"Mean value, distortion power factor; L4"
4535,float,RD/WR,_KFACT_AVG[0],%,"Mean value, K-Factor, L1"
4537,float,RD/WR,_KFACT_AVG[1],%,"Mean value, K-Factor, L2"
4539,float,RD/WR,_KFACT_AVG[2],%,"Mean value, K-Factor, L3"
4541,float,RD/WR,_KFACT_AVG[3],%,"Mean value, K-Factor, L4"
4543,float,RD/WR,_S0_POWER_AVG[0],W,"Mean value, Input 1, measured value"
4545,float,RD/WR,_S0_POWER_AVG[1],W,"Mean value, Input 2, measured value"
4547,float,RD/WR,_TEMPERATUR_AVG,°C,"Mean value, internal temperature"
5069,short,RD/WR,_ULN_AVG_T[0],n,"Averaging time, U L1-N"
5070,short,RD/WR,_ULN_AVG_T[1],n,"Averaging time, U L2-N"
5071,short,RD/WR,_ULN_AVG_T[2],n,"Averaging time, U L3-N"
5072,short,RD/WR,_ULN_AVG_T[3],n,"Averaging time, U L4-N"
5073,short,RD/WR,_ULL_AVG_T[0],n,"Averaging time, U L1-L2"
5074,short,RD/WR,_ULL_AVG_T[1],n,"Averaging time, U L2-L3"
5075,short,RD/WR,_ULL_AVG_T[2],n,"Averaging time, U L3-L1"
5076,short,RD/WR,_ULN_CF_AVG_T[0],n,"Averaging time, crest factor, U L1-N"
5077,short,RD/WR,_ULN_CF_AVG_T[1],n,"Averaging time, crest factor, U L2-N"
5078,short,RD/WR,_ULN_CF_AVG_T[2],n,"Averaging time, crest factor, U L3-N"
5079,short,RD/WR,_ULN_CF_AVG_T[3],n,"Averaging time, crest factor, U L4-N"
5080,short,RD/WR,_ULL_CF_AVG_T[0],n,"Averaging time, crest factor, U L1-L2"
5081,short,RD/WR,_ULL_CF_AVG_T[1],n,"Averaging time, crest factor, U L2-L3"
5082,short,RD/WR,_ULL_CF_AVG_T[2],n,"Averaging time, crest factor, U L3-L1"
5083,short,RD/WR,_UN_AVG_T,n,"Averaging time, zero sequence"
5084,short,RD/WR,_UM_AVG_T,n,"Averaging time, positive sequence"
5085,short,RD/WR,_UG_AVG_T,n,"Averaging time, negative sequence"
5086,short,RD/WR,_URC_AVG_T[0],n,"Averaging time, ripple control signal, U L1-N"
5087,short,RD/WR,_URC_AVG_T[1],n,"Averaging time, ripple control signal, U L2-N"
5088,short,RD/WR,_URC_AVG_T[2],n,"Averaging time, ripple control signal, U L3-N"
5089,short,RD/WR,_URC_AVG_T[3],n,"Averaging time, ripple control signal, U L4-N"
5090,short,RD/WR,_THD_ULN_AVG_T[0],n,"Averaging time, harmonics, THD, U L1-N"
5091,short,RD/WR,_THD_ULN_AVG_T[1],n,"Averaging time, harmonics, THD, U L2-N"
5092,short,RD/WR,_THD_ULN_AVG_T[2],n,"Averaging time, harmonics, THD, U L3-N"
5093,short,RD/WR,_THD_ULN_AVG_T[3],n,"Averaging time, harmonics, THD, U L4-N"
5094,short,RD/WR,_THD_ZLN_AVG_T[0],n,"Averaging time, interharmonics, ZHD, U, L1"
5095,short,RD/WR,_THD_ZLN_AVG_T[1],n,"Averaging time, interharmonics, ZHD, U, L2"
5096,short,RD/WR,_THD_ZLN_AVG_T[2],n,"Averaging time, interharmonics, ZHD, U, L3"
5097,short,RD/WR,_THD_ZLN_AVG_T[3],n,"Averaging time, interharmonics, ZHD, U, L4"
5098,short,RD/WR,_ULN_OVER_AVG_T[0],n,"Averaging time, over difference, U L1"
5099,short,RD/WR,_ULN_OVER_AVG_T[1],n,"Averaging time, over difference, U L2"
5100,short,RD/WR,_ULN_OVER_AVG_T[2],n,"Averaging time, over difference, U L3"
5101,short,RD/WR,_ULN_OVER_AVG_T[3],n,"Averaging time, over difference, U L4"
5102,short,RD/WR,_ULN_UNDER_AVG_T[0],n,"Averaging time, under difference, U L1"
5103,short,RD/WR,_ULN_UNDER_AVG_T[1],n,"Averaging time, under difference, U L2"
5104,short,RD/WR,_ULN_UNDER_AVG_T[2],n,"Averaging time, under difference, U L3"
5105,short,RD/WR,_ULN_UNDER_AVG_T[3],n,"Averaging time, under difference, U L4"
5106,short,RD/WR,_ULN_NEG_PEAK_AVG_T[0],n,"Averaging time, peak value negative, U L1-N"
5107,short,RD/WR,_ULN_NEG_PEAK_AVG_T[1],n,"Averaging time, peak value negative, U L2-N"
5108,short,RD/WR,_ULN_NEG_PEAK_AVG_T[2],n,"Averaging time, peak value negative, U L3-N"
5109,short,RD/WR,_ULN_NEG_PEAK_AVG_T[3],n,"Averaging time, peak value negative, U L4-N"
5110,short,RD/WR,_ULN_POS_PEAK_AVG_T[0],n,"Averaging time, peak value positive, U L1-N"
5111,short,RD/WR,_ULN_POS_PEAK_AVG_T[1],n,"Averaging time, peak value positive, U L2-N"
5112,short,RD/WR,_ULN_POS_PEAK_AVG_T[2],n,"Averaging time, peak value positive, U L3-N"
5113,short,RD/WR,_ULN_POS_PEAK_AVG_T[3],n,"Averaging time, peak value positive, U L4-N"
5114,short,RD/WR,_ULN_PEAK_PEAK_AVG_T[0],n,"Averaging time, peak-peak value, U L1-N"
5115,short,RD/WR,_ULN_PEAK_PEAK_AVG_T[1],n,"Averaging time, peak-peak value, U L2-N"
5116,short,RD/WR,_ULN_PEAK_PEAK_AVG_T[2],n,"Averaging time, peak-peak value, U L3-N"
5117,short,RD/WR,_ULN_PEAK_PEAK_AVG_T[3],n,"Averaging time, peak-peak value, U L4-N"
5118,short,RD/WR,_THD_ULL_AVG_T[0],n,"Averaging time, harmonic, THD,U L1-L2"
5119,short,RD/WR,_THD_ULL_AVG_T[1],n,"Averaging time, harmonic, THD,U L2-L3"
5120,short,RD/WR,_THD_ULL_AVG_T[2],n,"Averaging time, harmonic, THD,U L3-L1"
5121,short,RD/WR,_THD_ZLL_AVG_T[0],n,"Averaging time, interharmonics, U L1-L2"
5122,short,RD/WR,_THD_ZLL_AVG_T[1],n,"Averaging time, interharmonics, U L2-L3"
5123,short,RD/WR,_THD_ZLL_AVG_T[2],n,"Averaging time, interharmonics, U L3-L1"
5124,short,RD/WR,_ULL_OVER_AVG_T[0],n,"Averaging time, over difference, U L1-L2"
5125,short,RD/WR,_ULL_OVER_AVG_T[1],n,"Averaging time, over difference, U L2-L3"
5126,short,RD/WR,_ULL_OVER_AVG_T[2],n,"Averaging time, over difference, U L3-L1"
5127,short,RD/WR,_ULL_UNDER_AVG_T[0],n,"Averaging time, under difference, U L1-L2"
5128,short,RD/WR,_ULL_UNDER_AVG_T[1],n,"Averaging time, under difference, U L2-L3"
5129,short,RD/WR,_ULL_UNDER_AVG_T[2],n,"Averaging time, under difference, U L3-L1"
5130,short,RD/WR,_ULL_NEG_PEAK_AVG_T[0],n,"Averaging time, peak value negative, U L1-L2"
5131,short,RD/WR,_ULL_NEG_PEAK_AVG_T[1],n,"Averaging time, peak value negative, U L2-L3"
5132,short,RD/WR,_ULL_NEG_PEAK_AVG_T[2],n,"Averaging time, peak value negative, U L3-L1"
5133,short,RD/WR,_ULL_POS_PEAK_AVG_T[0],n,"Averaging time, peak value positive, U L1-L2"
5134,short,RD/WR,_ULL_POS_PEAK_AVG_T[1],n,"Averaging time, peak value positive, U L2-L3"
5135,short,RD/WR,_ULL_POS_PEAK_AVG_T[2],n,"Averaging time, peak value positive, U L3-L1"
5136,short,RD/WR,_ULL_PEAK_PEAK_AVG_T[0],n,"Averaging time, peak-peak value, U L1-L2"
5137,short,RD/WR,_ULL_PEAK_PEAK_AVG_T[1],n,"Averaging time, peak-peak value, U L2-L3"
5138,short,RD/WR,_ULL_PEAK_PEAK_AVG_T[2],n,"Averaging time, peak-peak value, U L3-L1"
5139,short,RD/WR,_U_STERN_AVG_T,-,
5140,short,RD/WR,_U_SYM_AVG_T,n,"Averaging time, unsymmetrical voltage"
5141,short,RD/WR,_FREQ_AVG_T,n,"Averaging time, measured frequency"
5142,short,RD/WR,_NORM_FREQ_AVG_T,n,"Averaging time, nominal frequency"
5143,short,RD/WR,_PLN_AVG_T[0],n,"Averaging time, real power L1"
5144,short,RD/WR,_PLN_AVG_T[1],n,"Averaging time, real power L2"
5145,short,RD/WR,_PLN_AVG_T[2],n,"Averaging time, real power L3"
5146,short,RD/WR,_PLN_AVG_T[3],n,"Averaging time, real power L4"
5147,short,RD/WR,_P_SUM_AVG_T,n,"Averaging time, sum P = P1 + P2 + P3 + P4"
5148,short,RD/WR,_Q_SUM_AVG_T,n,"Averaging time, mains frequency reactive power Sum Q = Q1 + Q2 + Q3 + Q4"
5149,short,RD/WR,_QLN_AVG_T[0],n,"Averaging time, reactive power L1"
5150,short,RD/WR,_QLN_AVG_T[1],n,"Averaging time, reactive power L2"
5151,short,RD/WR,_QLN_AVG_T[2],n,"Averaging time, reactive power L3"
5152,short,RD/WR,_QLN_AVG_T[3],n,"Averaging time, reactive power L4"
5153,short,RD/WR,_P_SUM3_AVG_T,n,"Averaging time, Sum P = P1 + P2 + P3"
5154,short,RD/WR,_Q_SUM3_AVG_T,n,"Averaging time, mains frequency reactive power Sum Q = Q1 + Q2 + Q3"
5155,short,RD/WR,_ILN_AVG_T[0],n,"Averaging time, apparent current, L1"
5156,short,RD/WR,_ILN_AVG_T[1],n,"Averaging time, apparent current, L2"
5157,short,RD/WR,_ILN_AVG_T[2],n,"Averaging time, apparent current, L3"
5158,short,RD/WR,_ILN_AVG_T[3],n,"Averaging time, apparent current, L4"
5159,short,RD/WR,_SLN_AVG_T[0],n,"Averaging time, apparent power L1"
5160,short,RD/WR,_SLN_AVG_T[1],n,"Averaging time, apparent power L2"
5161,short,RD/WR,_SLN_AVG_T[2],n,"Averaging time, apparent power L3"
5162,short,RD/WR,_SLN_AVG_T[3],n,"Averaging time, apparent power L4"
5163,short,RD/WR,_I_SUM3_AVG_T,n,"Averaging time, vector sum; IN = I1 + I2 + I3"
5164,short,RD/WR,_I_SUM_AVG_T,n,"Averaging time, vector sum; I1 + I2 + I3 + I4"
5165,short,RD/WR,_S_SUM3_AVG_T,n,"Averaging time, sum; S = S1 + S2 + S3"
5166,short,RD/WR,_S_SUM_AVG_T,n,"Averaging time, sum; S = S1 + S2 + S3 + S4"
5167,short,RD/WR,_THD_IL_AVG_T[0],n,"Averaging time, harmonic, THD, I L1"
5168,short,RD/WR,_THD_IL_AVG_T[1],n,"Averaging time, harmonic, THD, I L2"
5169,short,RD/WR,_THD_IL_AVG_T[2],n,"Averaging time, harmonic, THD, I L3"
5170,short,RD/WR,_THD_IL_AVG_T[3],n,"Averaging time, harmonic, THD, I L4"
5171,short,RD/WR,_ZHD_IL_AVG_T[0],n,"Averaging time, interharmonics, ZHD, I, L1"
5172,short,RD/WR,_ZHD_IL_AVG_T[1],n,"Averaging time, interharmonics, ZHD, I, L2"
5173,short,RD/WR,_ZHD_IL_AVG_T[2],n,"Averaging time, interharmonics, ZHD, I, L3"
5174,short,RD/WR,_ZHD_IL_AVG_T[3],n,"Averaging time, interharmonics, ZHD, I, L4"
5175,short,RD/WR,_ILN_CF_AVG_T[0],n,"Averaging time, crest factor, I L1"
5176,short,RD/WR,_ILN_CF_AVG_T[1],n,"Averaging time, crest factor, I L2"
5177,short,RD/WR,_ILN_CF_AVG_T[2],n,"Averaging time, crest factor, I L3"
5178,short,RD/WR,_ILN_CF_AVG_T[3],n,"Averaging time, crest factor, I L4"
5179,short,RD/WR,_IN_AVG_T,n,"Averaging time, zero sequence, current"
5180,short,RD/WR,_IM_AVG_T,n,"Averaging time, positive sequence, current"
5181,short,RD/WR,_IG_AVG_T,n,"Averaging time, negative sequence, current"
5182,short,RD/WR,_I_SYM_AVG_T,n,"Averaging time, unsymmetrical current"
5183,short,RD/WR,_ILN_OVER_AVG_T[0],n,"Averaging time, over difference, I L1"
5184,short,RD/WR,_ILN_OVER_AVG_T[1],n,"Averaging time, over difference, I L2"
5185,short,RD/WR,_ILN_OVER_AVG_T[2],n,"Averaging time, over difference, I L3"
5186,short,RD/WR,_ILN_OVER_AVG_T[3],n,"Averaging time, over difference, I L4"
5187,short,RD/WR,_ILN_UNDER_AVG_T[0],n,"Averaging time, under difference, I L1"
5188,short,RD/WR,_ILN_UNDER_AVG_T[1],n,"Averaging time, under difference, I L2"
5189,short,RD/WR,_ILN_UNDER_AVG_T[2],n,"Averaging time, under difference, I L3"
5190,short,RD/WR,_ILN_UNDER_AVG_T[3],n,"Averaging time, under difference, I L4"
5191,short,RD/WR,_ILN_NEG_PEAK_AVG_T[0],n,"Averaging time, peak value negative, I L1"
5192,short,RD/WR,_ILN_NEG_PEAK_AVG_T[1],n,"Averaging time, peak value negative, I L2"
5193,short,RD/WR,_ILN_NEG_PEAK_AVG_T[2],n,"Averaging time, peak value negative, I L3"
5194,short,RD/WR,_ILN_NEG_PEAK_AVG_T[3],n,"Averaging time, peak value negative, I L4"
5195,short,RD/WR,_ILN_POS_PEAK_AVG_T[0],n,"Averaging time, peak value positive, I L1"
5196,short,RD/WR,_ILN_POS_PEAK_AVG_T[1],n,"Averaging time, peak value positive, I L2"
5197,short,RD/WR,_ILN_POS_PEAK_AVG_T[2],n,"Averaging time, peak value positive, I L3"
5198,short,RD/WR,_ILN_POS_PEAK_AVG_T[3],n,"Averaging time, peak value positive, I L4"
5199,short,RD/WR,_ILN_PEAK_PEAK_AVG_T[0],n,"Averaging time, peak-peak value, I L1"
5200,short,RD/WR,_ILN_PEAK_PEAK_AVG_T[1],n,"Averaging time, peak-peak value, I L2"
